[run number],initial-idea1-holders,initial-idea2-holders,number-of-individuals,average-connections-per-individual,threshold-idea1,threshold-idea2,[step],count turtles with [ Idea_state = 0 ] / count turtles,count turtles with [ Idea_state = 1 ] / count turtles,count turtles with [ Idea_state = 2 ] / count turtles
80,14,14,300,8,0,0,70,0,0.49,0.51
81,14,14,300,8,0,0,70,0,0.53,0.47
82,14,14,300,8,0,0,70,0,0.57,0.43
83,14,14,300,8,0,0,70,0,0.716666667,0.283333333
84,14,14,300,8,0,0,70,0,0.536666667,0.463333333
85,14,14,300,8,0,0,70,0,0.376666667,0.623333333
86,14,14,300,8,0,0,70,0,0.52,0.48
87,14,14,300,8,0,0,70,0,0.483333333,0.516666667
88,14,14,300,8,0,0,60,0,0.636666667,0.363333333
89,14,14,300,8,0,0,70,0,0.563333333,0.436666667
90,14,14,300,8,0,0,70,0,0.51,0.49
91,14,14,300,8,0,0,70,0,0.603333333,0.396666667
92,14,14,300,8,0,0,70,0,0.636666667,0.363333333
93,14,14,300,8,0,0,70,0,0.493333333,0.506666667
94,14,14,300,8,0,0,70,0,0.596666667,0.403333333
95,14,14,300,8,0,0,70,0,0.416666667,0.583333333
96,14,14,300,8,0,0,70,0,0.673333333,0.326666667
97,14,14,300,8,0,0,70,0,0.433333333,0.566666667
98,14,14,300,8,0,0,70,0,0.386666667,0.613333333
99,14,14,300,8,0,0,70,0,0.326666667,0.673333333
100,14,14,300,8,0,0,70,0,0.643333333,0.356666667
101,14,14,300,8,0,0.05,57,0,0.673333333,0.326666667
102,14,14,300,8,0,0.05,70,0,0.54,0.46
103,14,14,300,8,0,0.05,36,0,0.623333333,0.376666667
104,14,14,300,8,0,0.05,54,0,0.663333333,0.336666667
105,14,14,300,8,0,0.05,41,0,0.693333333,0.306666667
106,14,14,300,8,0,0.05,58,0,0.566666667,0.433333333
107,14,14,300,8,0,0.05,70,0,0.583333333,0.416666667
108,14,14,300,8,0,0.05,44,0,0.536666667,0.463333333
109,14,14,300,8,0,0.05,65,0,0.753333333,0.246666667
110,14,14,300,8,0,0.05,70,0,0.563333333,0.436666667
111,14,14,300,8,0,0.05,57,0,0.556666667,0.443333333
112,14,14,300,8,0,0.05,47,0,0.606666667,0.393333333
113,14,14,300,8,0,0.05,70,0,0.573333333,0.426666667
114,14,14,300,8,0,0.05,70,0,0.64,0.36
115,14,14,300,8,0,0.05,56,0,0.603333333,0.396666667
116,14,14,300,8,0,0.05,49,0,0.54,0.46
117,14,14,300,8,0,0.05,36,0,0.716666667,0.283333333
118,14,14,300,8,0,0.05,42,0,0.756666667,0.243333333
119,14,14,300,8,0,0.05,70,0,0.703333333,0.296666667
120,14,14,300,8,0,0.05,27,0,0.596666667,0.403333333
121,14,14,300,8,0,0.05,38,0,0.623333333,0.376666667
122,14,14,300,8,0,0.05,69,0,0.583333333,0.416666667
123,14,14,300,8,0,0.05,53,0,0.603333333,0.396666667
124,14,14,300,8,0,0.05,57,0,0.61,0.39
125,14,14,300,8,0,0.05,70,0,0.5,0.5
126,14,14,300,8,0,0.05,70,0,0.746666667,0.253333333
127,14,14,300,8,0,0.05,57,0,0.673333333,0.326666667
128,14,14,300,8,0,0.05,53,0,0.596666667,0.403333333
129,14,14,300,8,0,0.05,63,0,0.686666667,0.313333333
130,14,14,300,8,0,0.05,70,0,0.713333333,0.286666667
131,14,14,300,8,0,0.05,52,0,0.606666667,0.393333333
132,14,14,300,8,0,0.05,70,0,0.666666667,0.333333333
133,14,14,300,8,0,0.05,54,0,0.426666667,0.573333333
134,14,14,300,8,0,0.05,70,0,0.746666667,0.253333333
135,14,14,300,8,0,0.05,70,0,0.643333333,0.356666667
136,14,14,300,8,0,0.05,48,0,0.666666667,0.333333333
137,14,14,300,8,0,0.05,70,0,0.57,0.43
138,14,14,300,8,0,0.05,70,0,0.606666667,0.393333333
139,14,14,300,8,0,0.05,41,0,0.61,0.39
140,14,14,300,8,0,0.05,70,0,0.76,0.24
141,14,14,300,8,0,0.05,70,0,0.53,0.47
142,14,14,300,8,0,0.05,70,0,0.556666667,0.443333333
143,14,14,300,8,0,0.05,70,0,0.6,0.4
144,14,14,300,8,0,0.05,55,0.003333333,0.52,0.476666667
145,14,14,300,8,0,0.05,70,0,0.453333333,0.546666667
146,14,14,300,8,0,0.05,42,0,0.673333333,0.326666667
147,14,14,300,8,0,0.05,64,0,0.703333333,0.296666667
148,14,14,300,8,0,0.05,62,0,0.513333333,0.486666667
149,14,14,300,8,0,0.05,57,0,0.583333333,0.416666667
150,14,14,300,8,0,0.05,49,0,0.626666667,0.373333333
151,14,14,300,8,0,0.05,37,0,0.586666667,0.413333333
152,14,14,300,8,0,0.05,70,0,0.606666667,0.393333333
153,14,14,300,8,0,0.05,70,0,0.613333333,0.386666667
154,14,14,300,8,0,0.05,70,0,0.543333333,0.456666667
155,14,14,300,8,0,0.05,70,0,0.63,0.37
156,14,14,300,8,0,0.05,50,0,0.673333333,0.326666667
157,14,14,300,8,0,0.05,51,0,0.73,0.27
158,14,14,300,8,0,0.05,58,0,0.653333333,0.346666667
159,14,14,300,8,0,0.05,53,0,0.616666667,0.383333333
160,14,14,300,8,0,0.05,70,0,0.646666667,0.353333333
161,14,14,300,8,0,0.05,70,0,0.613333333,0.386666667
162,14,14,300,8,0,0.05,68,0,0.69,0.31
163,14,14,300,8,0,0.05,70,0,0.663333333,0.336666667
164,14,14,300,8,0,0.05,70,0,0.513333333,0.486666667
165,14,14,300,8,0,0.05,66,0,0.606666667,0.393333333
166,14,14,300,8,0,0.05,70,0,0.596666667,0.403333333
167,14,14,300,8,0,0.05,47,0,0.57,0.43
168,14,14,300,8,0,0.05,47,0,0.573333333,0.426666667
169,14,14,300,8,0,0.05,70,0,0.566666667,0.433333333
170,14,14,300,8,0,0.05,45,0,0.606666667,0.393333333
171,14,14,300,8,0,0.05,60,0,0.55,0.45
172,14,14,300,8,0,0.05,59,0,0.646666667,0.353333333
173,14,14,300,8,0,0.05,48,0,0.743333333,0.256666667
174,14,14,300,8,0,0.05,70,0,0.69,0.31
175,14,14,300,8,0,0.05,70,0,0.563333333,0.436666667
176,14,14,300,8,0,0.05,60,0,0.55,0.45
177,14,14,300,8,0,0.05,51,0,0.643333333,0.356666667
178,14,14,300,8,0,0.05,70,0,0.74,0.26
179,14,14,300,8,0,0.05,70,0,0.713333333,0.286666667
180,14,14,300,8,0,0.05,44,0,0.553333333,0.446666667
181,14,14,300,8,0,0.05,70,0,0.633333333,0.366666667
182,14,14,300,8,0,0.05,45,0,0.61,0.39
183,14,14,300,8,0,0.05,60,0,0.493333333,0.506666667
184,14,14,300,8,0,0.05,70,0,0.643333333,0.356666667
185,14,14,300,8,0,0.05,70,0,0.533333333,0.466666667
186,14,14,300,8,0,0.05,70,0,0.726666667,0.273333333
187,14,14,300,8,0,0.05,70,0,0.583333333,0.416666667
188,14,14,300,8,0,0.05,38,0,0.503333333,0.496666667
189,14,14,300,8,0,0.05,68,0,0.723333333,0.276666667
190,14,14,300,8,0,0.05,62,0,0.65,0.35
191,14,14,300,8,0,0.05,69,0,0.536666667,0.463333333
192,14,14,300,8,0,0.05,42,0,0.526666667,0.473333333
193,14,14,300,8,0,0.05,70,0,0.58,0.42
194,14,14,300,8,0,0.05,70,0,0.443333333,0.556666667
195,14,14,300,8,0,0.05,49,0,0.596666667,0.403333333
196,14,14,300,8,0,0.05,70,0,0.766666667,0.233333333
197,14,14,300,8,0,0.05,70,0,0.626666667,0.373333333
198,14,14,300,8,0,0.05,70,0,0.5,0.5
199,14,14,300,8,0,0.05,70,0,0.666666667,0.333333333
200,14,14,300,8,0,0.05,65,0,0.6,0.4
201,14,14,300,8,0,0.1,70,0,0.753333333,0.246666667
202,14,14,300,8,0,0.1,56,0,0.82,0.18
203,14,14,300,8,0,0.1,70,0,0.796666667,0.203333333
204,14,14,300,8,0,0.1,44,0,0.686666667,0.313333333
205,14,14,300,8,0,0.1,60,0,0.683333333,0.316666667
206,14,14,300,8,0,0.1,35,0,0.736666667,0.263333333
207,14,14,300,8,0,0.1,55,0,0.576666667,0.423333333
208,14,14,300,8,0,0.1,37,0,0.736666667,0.263333333
209,14,14,300,8,0,0.1,70,0,0.653333333,0.346666667
210,14,14,300,8,0,0.1,58,0,0.7,0.3
211,14,14,300,8,0,0.1,64,0,0.623333333,0.376666667
212,14,14,300,8,0,0.1,70,0,0.726666667,0.273333333
213,14,14,300,8,0,0.1,70,0,0.62,0.38
214,14,14,300,8,0,0.1,70,0,0.676666667,0.323333333
215,14,14,300,8,0,0.1,56,0,0.63,0.37
216,14,14,300,8,0,0.1,57,0,0.646666667,0.353333333
217,14,14,300,8,0,0.1,70,0,0.59,0.41
218,14,14,300,8,0,0.1,38,0,0.736666667,0.263333333
219,14,14,300,8,0,0.1,62,0,0.753333333,0.246666667
220,14,14,300,8,0,0.1,70,0,0.666666667,0.333333333
221,14,14,300,8,0,0.1,70,0,0.463333333,0.536666667
222,14,14,300,8,0,0.1,70,0,0.65,0.35
223,14,14,300,8,0,0.1,70,0,0.73,0.27
224,14,14,300,8,0,0.1,61,0,0.74,0.26
225,14,14,300,8,0,0.1,70,0,0.716666667,0.283333333
226,14,14,300,8,0,0.1,68,0,0.71,0.29
227,14,14,300,8,0,0.1,52,0,0.63,0.37
228,14,14,300,8,0,0.1,70,0,0.65,0.35
229,14,14,300,8,0,0.1,70,0,0.756666667,0.243333333
230,14,14,300,8,0,0.1,70,0,0.656666667,0.343333333
231,14,14,300,8,0,0.1,62,0,0.826666667,0.173333333
232,14,14,300,8,0,0.1,70,0,0.583333333,0.416666667
233,14,14,300,8,0,0.1,41,0,0.693333333,0.306666667
234,14,14,300,8,0,0.1,70,0,0.756666667,0.243333333
235,14,14,300,8,0,0.1,53,0,0.703333333,0.296666667
236,14,14,300,8,0,0.1,70,0,0.78,0.22
237,14,14,300,8,0,0.1,70,0,0.693333333,0.306666667
238,14,14,300,8,0,0.1,57,0,0.553333333,0.446666667
239,14,14,300,8,0,0.1,32,0,0.596666667,0.403333333
240,14,14,300,8,0,0.1,42,0,0.793333333,0.206666667
241,14,14,300,8,0,0.1,70,0,0.786666667,0.213333333
242,14,14,300,8,0,0.1,70,0,0.643333333,0.356666667
243,14,14,300,8,0,0.1,70,0,0.78,0.22
244,14,14,300,8,0,0.1,35,0,0.676666667,0.323333333
245,14,14,300,8,0,0.1,70,0,0.7,0.3
246,14,14,300,8,0,0.1,70,0,0.73,0.27
247,14,14,300,8,0,0.1,40,0,0.636666667,0.363333333
248,14,14,300,8,0,0.1,70,0,0.623333333,0.376666667
249,14,14,300,8,0,0.1,70,0,0.64,0.36
250,14,14,300,8,0,0.1,70,0,0.68,0.32
251,14,14,300,8,0,0.1,70,0,0.633333333,0.366666667
252,14,14,300,8,0,0.1,68,0,0.52,0.48
253,14,14,300,8,0,0.1,70,0,0.633333333,0.366666667
254,14,14,300,8,0,0.1,70,0,0.833333333,0.166666667
255,14,14,300,8,0,0.1,55,0,0.74,0.26
256,14,14,300,8,0,0.1,65,0,0.82,0.18
257,14,14,300,8,0,0.1,61,0,0.743333333,0.256666667
258,14,14,300,8,0,0.1,70,0,0.766666667,0.233333333
259,14,14,300,8,0,0.1,38,0,0.676666667,0.323333333
260,14,14,300,8,0,0.1,70,0,0.446666667,0.553333333
261,14,14,300,8,0,0.1,42,0,0.666666667,0.333333333
262,14,14,300,8,0,0.1,64,0,0.79,0.21
263,14,14,300,8,0,0.1,45,0,0.63,0.37
264,14,14,300,8,0,0.1,70,0,0.636666667,0.363333333
265,14,14,300,8,0,0.1,70,0,0.803333333,0.196666667
266,14,14,300,8,0,0.1,39,0,0.606666667,0.393333333
267,14,14,300,8,0,0.1,70,0,0.8,0.2
268,14,14,300,8,0,0.1,65,0,0.68,0.32
269,14,14,300,8,0,0.1,39,0,0.61,0.39
270,14,14,300,8,0,0.1,70,0,0.63,0.37
271,14,14,300,8,0,0.1,70,0,0.646666667,0.353333333
272,14,14,300,8,0,0.1,70,0,0.886666667,0.113333333
273,14,14,300,8,0,0.1,70,0,0.743333333,0.256666667
274,14,14,300,8,0,0.1,70,0,0.813333333,0.186666667
275,14,14,300,8,0,0.1,59,0,0.713333333,0.286666667
276,14,14,300,8,0,0.1,70,0,0.826666667,0.173333333
277,14,14,300,8,0,0.1,70,0,0.64,0.36
278,14,14,300,8,0,0.1,64,0,0.73,0.27
279,14,14,300,8,0,0.1,51,0,0.613333333,0.386666667
280,14,14,300,8,0,0.1,63,0,0.78,0.22
281,14,14,300,8,0,0.1,46,0,0.81,0.19
282,14,14,300,8,0,0.1,70,0,0.693333333,0.306666667
283,14,14,300,8,0,0.1,53,0,0.746666667,0.253333333
284,14,14,300,8,0,0.1,49,0,0.653333333,0.346666667
285,14,14,300,8,0,0.1,59,0,0.83,0.17
286,14,14,300,8,0,0.1,64,0,0.706666667,0.293333333
287,14,14,300,8,0,0.1,70,0,0.736666667,0.263333333
288,14,14,300,8,0,0.1,46,0,0.746666667,0.253333333
289,14,14,300,8,0,0.1,70,0,0.68,0.32
290,14,14,300,8,0,0.1,53,0,0.65,0.35
291,14,14,300,8,0,0.1,35,0,0.76,0.24
292,14,14,300,8,0,0.1,70,0,0.77,0.23
293,14,14,300,8,0,0.1,68,0,0.776666667,0.223333333
294,14,14,300,8,0,0.1,70,0,0.67,0.33
295,14,14,300,8,0,0.1,57,0,0.65,0.35
296,14,14,300,8,0,0.1,59,0,0.816666667,0.183333333
297,14,14,300,8,0,0.1,70,0,0.83,0.17
298,14,14,300,8,0,0.1,70,0,0.59,0.41
299,14,14,300,8,0,0.1,69,0,0.79,0.21
300,14,14,300,8,0,0.1,27,0,0.623333333,0.376666667
301,14,14,300,8,0,0.15,70,0,0.956666667,0.043333333
302,14,14,300,8,0,0.15,70,0,0.856666667,0.143333333
303,14,14,300,8,0,0.15,70,0,0.93,0.07
304,14,14,300,8,0,0.15,55,0,0.936666667,0.063333333
305,14,14,300,8,0,0.15,60,0,0.926666667,0.073333333
306,14,14,300,8,0,0.15,55,0,1,0
307,14,14,300,8,0,0.15,51,0,0.733333333,0.266666667
308,14,14,300,8,0,0.15,70,0,0.956666667,0.043333333
309,14,14,300,8,0,0.15,64,0,0.9,0.1
310,14,14,300,8,0,0.15,64,0,0.93,0.07
311,14,14,300,8,0,0.15,70,0,0.936666667,0.063333333
312,14,14,300,8,0,0.15,70,0,0.856666667,0.143333333
313,14,14,300,8,0,0.15,70,0,0.946666667,0.053333333
314,14,14,300,8,0,0.15,50,0,0.863333333,0.136666667
315,14,14,300,8,0,0.15,64,0,1,0
316,14,14,300,8,0,0.15,58,0,0.856666667,0.143333333
317,14,14,300,8,0,0.15,39,0,1,0
318,14,14,300,8,0,0.15,70,0,0.776666667,0.223333333
319,14,14,300,8,0,0.15,70,0,0.936666667,0.063333333
320,14,14,300,8,0,0.15,50,0,0.933333333,0.066666667
321,14,14,300,8,0,0.15,41,0,0.893333333,0.106666667
322,14,14,300,8,0,0.15,62,0,0.866666667,0.133333333
323,14,14,300,8,0,0.15,70,0,0.79,0.21
324,14,14,300,8,0,0.15,70,0,0.95,0.05
325,14,14,300,8,0,0.15,69,0,0.87,0.13
326,14,14,300,8,0,0.15,70,0,0.95,0.05
327,14,14,300,8,0,0.15,70,0,0.956666667,0.043333333
328,14,14,300,8,0,0.15,62,0,0.95,0.05
329,14,14,300,8,0,0.15,70,0,0.85,0.15
330,14,14,300,8,0,0.15,44,0,0.776666667,0.223333333
331,14,14,300,8,0,0.15,45,0,1,0
332,14,14,300,8,0,0.15,70,0,0.806666667,0.193333333
333,14,14,300,8,0,0.15,70,0,0.816666667,0.183333333
334,14,14,300,8,0,0.15,57,0,0.87,0.13
335,14,14,300,8,0,0.15,70,0,0.89,0.11
336,14,14,300,8,0,0.15,46,0,0.813333333,0.186666667
337,14,14,300,8,0,0.15,48,0,0.913333333,0.086666667
338,14,14,300,8,0,0.15,70,0,0.89,0.11
339,14,14,300,8,0,0.15,70,0,0.886666667,0.113333333
340,14,14,300,8,0,0.15,60,0,0.896666667,0.103333333
341,14,14,300,8,0,0.15,70,0,0.98,0.02
342,14,14,300,8,0,0.15,59,0,0.97,0.03
343,14,14,300,8,0,0.15,70,0,0.956666667,0.043333333
344,14,14,300,8,0,0.15,70,0,1,0
345,14,14,300,8,0,0.15,54,0,1,0
346,14,14,300,8,0,0.15,45,0,0.893333333,0.106666667
347,14,14,300,8,0,0.15,42,0,0.886666667,0.113333333
348,14,14,300,8,0,0.15,55,0,0.84,0.16
349,14,14,300,8,0,0.15,70,0,0.88,0.12
350,14,14,300,8,0,0.15,70,0,0.936666667,0.063333333
351,14,14,300,8,0,0.15,58,0,0.866666667,0.133333333
352,14,14,300,8,0,0.15,59,0,0.836666667,0.163333333
353,14,14,300,8,0,0.15,60,0,0.946666667,0.053333333
354,14,14,300,8,0,0.15,47,0,0.936666667,0.063333333
355,14,14,300,8,0,0.15,40,0,0.95,0.05
356,14,14,300,8,0,0.15,63,0,0.86,0.14
357,14,14,300,8,0,0.15,53,0,0.966666667,0.033333333
358,14,14,300,8,0,0.15,70,0,0.93,0.07
359,14,14,300,8,0,0.15,66,0,0.973333333,0.026666667
360,14,14,300,8,0,0.15,70,0,0.886666667,0.113333333
361,14,14,300,8,0,0.15,69,0,0.973333333,0.026666667
362,14,14,300,8,0,0.15,50,0,0.953333333,0.046666667
363,14,14,300,8,0,0.15,70,0,0.93,0.07
364,14,14,300,8,0,0.15,70,0,0.933333333,0.066666667
365,14,14,300,8,0,0.15,58,0,0.94,0.06
366,14,14,300,8,0,0.15,70,0,0.716666667,0.283333333
367,14,14,300,8,0,0.15,70,0,0.936666667,0.063333333
368,14,14,300,8,0,0.15,58,0,0.87,0.13
369,14,14,300,8,0,0.15,68,0,0.94,0.06
370,14,14,300,8,0,0.15,70,0,0.836666667,0.163333333
371,14,14,300,8,0,0.15,56,0,0.926666667,0.073333333
372,14,14,300,8,0,0.15,70,0,0.803333333,0.196666667
373,14,14,300,8,0,0.15,40,0,0.876666667,0.123333333
374,14,14,300,8,0,0.15,31,0,0.943333333,0.056666667
375,14,14,300,8,0,0.15,41,0,0.93,0.07
376,14,14,300,8,0,0.15,61,0,0.79,0.21
377,14,14,300,8,0,0.15,70,0,0.856666667,0.143333333
378,14,14,300,8,0,0.15,43,0,0.95,0.05
379,14,14,300,8,0,0.15,70,0,0.9,0.1
380,14,14,300,8,0,0.15,25,0,1,0
381,14,14,300,8,0,0.15,53,0,0.773333333,0.226666667
382,14,14,300,8,0,0.15,67,0,0.746666667,0.253333333
383,14,14,300,8,0,0.15,70,0,0.9,0.1
384,14,14,300,8,0,0.15,69,0,1,0
385,14,14,300,8,0,0.15,66,0,0.883333333,0.116666667
386,14,14,300,8,0,0.15,70,0,0.926666667,0.073333333
387,14,14,300,8,0,0.15,70,0,0.913333333,0.086666667
388,14,14,300,8,0,0.15,38,0,0.863333333,0.136666667
389,14,14,300,8,0,0.15,70,0,0.956666667,0.043333333
390,14,14,300,8,0,0.15,70,0,0.913333333,0.086666667
391,14,14,300,8,0,0.15,65,0,0.816666667,0.183333333
392,14,14,300,8,0,0.15,70,0,0.916666667,0.083333333
393,14,14,300,8,0,0.15,70,0,0.933333333,0.066666667
394,14,14,300,8,0,0.15,47,0,0.96,0.04
395,14,14,300,8,0,0.15,61,0,0.953333333,0.046666667
396,14,14,300,8,0,0.15,70,0,0.88,0.12
397,14,14,300,8,0,0.15,70,0,0.993333333,0.006666667
398,14,14,300,8,0,0.15,35,0,0.83,0.17
399,14,14,300,8,0,0.15,50,0,0.953333333,0.046666667
400,14,14,300,8,0,0.15,47,0,0.896666667,0.103333333
401,14,14,300,8,0,0.2,37,0,1,0
402,14,14,300,8,0,0.2,44,0,1,0
403,14,14,300,8,0,0.2,62,0,1,0
404,14,14,300,8,0,0.2,24,0,1,0
405,14,14,300,8,0,0.2,56,0,1,0
406,14,14,300,8,0,0.2,70,0,0.996666667,0.003333333
407,14,14,300,8,0,0.2,39,0,1,0
408,14,14,300,8,0,0.2,70,0,0.95,0.05
409,14,14,300,8,0,0.2,43,0,0.963333333,0.036666667
410,14,14,300,8,0,0.2,30,0,1,0
411,14,14,300,8,0,0.2,34,0,0.973333333,0.026666667
412,14,14,300,8,0,0.2,40,0,0.97,0.03
413,14,14,300,8,0,0.2,42,0,1,0
414,14,14,300,8,0,0.2,65,0,1,0
415,14,14,300,8,0,0.2,44,0,0.926666667,0.073333333
416,14,14,300,8,0,0.2,47,0,1,0
417,14,14,300,8,0,0.2,41,0,0.95,0.05
418,14,14,300,8,0,0.2,44,0,1,0
419,14,14,300,8,0,0.2,53,0,1,0
420,14,14,300,8,0,0.2,70,0,1,0
421,14,14,300,8,0,0.2,29,0,0.943333333,0.056666667
422,14,14,300,8,0,0.2,63,0,1,0
423,14,14,300,8,0,0.2,70,0,1,0
424,14,14,300,8,0,0.2,45,0,1,0
425,14,14,300,8,0,0.2,64,0,0.976666667,0.023333333
426,14,14,300,8,0,0.2,49,0,0.976666667,0.023333333
427,14,14,300,8,0,0.2,70,0,0.943333333,0.056666667
428,14,14,300,8,0,0.2,70,0,1,0
429,14,14,300,8,0,0.2,31,0,0.973333333,0.026666667
430,14,14,300,8,0,0.2,50,0,1,0
431,14,14,300,8,0,0.2,70,0,0.976666667,0.023333333
432,14,14,300,8,0,0.2,33,0,0.963333333,0.036666667
433,14,14,300,8,0,0.2,35,0,0.943333333,0.056666667
434,14,14,300,8,0,0.2,70,0,0.913333333,0.086666667
435,14,14,300,8,0,0.2,39,0,1,0
436,14,14,300,8,0,0.2,70,0,0.95,0.05
437,14,14,300,8,0,0.2,70,0,1,0
438,14,14,300,8,0,0.2,58,0,1,0
439,14,14,300,8,0,0.2,36,0,0.923333333,0.076666667
440,14,14,300,8,0,0.2,70,0,0.956666667,0.043333333
441,14,14,300,8,0,0.2,38,0,1,0
442,14,14,300,8,0,0.2,70,0,0.973333333,0.026666667
443,14,14,300,8,0,0.2,51,0,0.953333333,0.046666667
444,14,14,300,8,0,0.2,70,0,0.94,0.06
445,14,14,300,8,0,0.2,70,0,0.996666667,0.003333333
446,14,14,300,8,0,0.2,70,0,0.876666667,0.123333333
447,14,14,300,8,0,0.2,70,0,1,0
448,14,14,300,8,0,0.2,70,0,0.973333333,0.026666667
449,14,14,300,8,0,0.2,32,0,1,0
450,14,14,300,8,0,0.2,70,0,0.97,0.03
451,14,14,300,8,0,0.2,70,0,0.94,0.06
452,14,14,300,8,0,0.2,67,0.003333333,0.996666667,0
453,14,14,300,8,0,0.2,43,0,0.973333333,0.026666667
454,14,14,300,8,0,0.2,46,0,0.96,0.04
455,14,14,300,8,0,0.2,70,0,0.893333333,0.106666667
456,14,14,300,8,0,0.2,70,0,0.946666667,0.053333333
457,14,14,300,8,0,0.2,46,0,1,0
458,14,14,300,8,0,0.2,56,0,1,0
459,14,14,300,8,0,0.2,50,0,0.876666667,0.123333333
460,14,14,300,8,0,0.2,50,0,0.943333333,0.056666667
461,14,14,300,8,0,0.2,51,0,1,0
