[run number],initial-idea1-holders,initial-idea2-holders,number-of-individuals,average-connections-per-individual,threshold-idea1,threshold-idea2,[step],count turtles with [ Idea_state = 0 ] / count turtles,count turtles with [ Idea_state = 1 ] / count turtles,count turtles with [ Idea_state = 2 ] / count turtles
4,10,10,500,8,0.2,0.18,3,0.786,0.092,0.122
4,10,10,500,8,0.2,0.18,4,0.714,0.134,0.152
4,10,10,500,8,0.2,0.18,5,0.644,0.172,0.184
4,10,10,500,8,0.2,0.18,6,0.572,0.2,0.228
4,10,10,500,8,0.2,0.18,7,0.494,0.23,0.276
4,10,10,500,8,0.2,0.18,8,0.422,0.242,0.336
4,10,10,500,8,0.2,0.18,9,0.35,0.258,0.392
4,10,10,500,8,0.2,0.18,10,0.292,0.27,0.438
4,10,10,500,8,0.2,0.18,11,0.238,0.276,0.486
4,10,10,500,8,0.2,0.18,12,0.174,0.284,0.542
4,10,10,500,8,0.2,0.18,13,0.11,0.29,0.6
4,10,10,500,8,0.2,0.18,14,0.044,0.298,0.658
4,10,10,500,8,0.2,0.18,15,0.012,0.304,0.684
4,10,10,500,8,0.2,0.18,16,0,0.304,0.696
4,10,10,500,8,0.2,0.18,17,0,0.304,0.696
4,10,10,500,8,0.2,0.18,18,0,0.306,0.694
4,10,10,500,8,0.2,0.18,19,0,0.31,0.69
4,10,10,500,8,0.2,0.18,20,0,0.31,0.69
4,10,10,500,8,0.2,0.18,21,0,0.31,0.69
4,10,10,500,8,0.2,0.18,22,0,0.306,0.694
4,10,10,500,8,0.2,0.18,23,0,0.308,0.692
4,10,10,500,8,0.2,0.18,24,0,0.308,0.692
4,10,10,500,8,0.2,0.18,25,0,0.308,0.692
4,10,10,500,8,0.2,0.18,26,0,0.308,0.692
4,10,10,500,8,0.2,0.18,27,0,0.306,0.694
4,10,10,500,8,0.2,0.18,28,0,0.306,0.694
4,10,10,500,8,0.2,0.18,29,0,0.306,0.694
4,10,10,500,8,0.2,0.18,30,0,0.306,0.694
4,10,10,500,8,0.2,0.18,31,0,0.306,0.694
4,10,10,500,8,0.2,0.18,32,0,0.304,0.696
4,10,10,500,8,0.2,0.18,33,0,0.304,0.696
4,10,10,500,8,0.2,0.18,34,0,0.304,0.696
4,10,10,500,8,0.2,0.18,35,0,0.304,0.696
4,10,10,500,8,0.2,0.18,36,0,0.304,0.696
4,10,10,500,8,0.2,0.18,37,0,0.304,0.696
4,10,10,500,8,0.2,0.18,38,0,0.304,0.696
4,10,10,500,8,0.2,0.18,39,0,0.304,0.696
4,10,10,500,8,0.2,0.18,40,0,0.304,0.696
4,10,10,500,8,0.2,0.18,41,0,0.304,0.696
4,10,10,500,8,0.2,0.18,42,0,0.304,0.696
4,10,10,500,8,0.2,0.18,43,0,0.304,0.696
4,10,10,500,8,0.2,0.18,44,0,0.304,0.696
4,10,10,500,8,0.2,0.18,45,0,0.302,0.698
4,10,10,500,8,0.2,0.18,46,0,0.302,0.698
4,10,10,500,8,0.2,0.18,47,0,0.302,0.698
4,10,10,500,8,0.2,0.18,48,0,0.302,0.698
4,10,10,500,8,0.2,0.18,49,0,0.302,0.698
5,10,10,500,8,0.2,0.18,0,0.96,0.02,0.02
5,10,10,500,8,0.2,0.18,1,0.93,0.026,0.044
5,10,10,500,8,0.2,0.18,2,0.882,0.036,0.082
5,10,10,500,8,0.2,0.18,3,0.81,0.048,0.142
5,10,10,500,8,0.2,0.18,4,0.732,0.056,0.212
5,10,10,500,8,0.2,0.18,5,0.606,0.074,0.32
5,10,10,500,8,0.2,0.18,6,0.498,0.088,0.414
5,10,10,500,8,0.2,0.18,7,0.392,0.094,0.514
5,10,10,500,8,0.2,0.18,8,0.306,0.094,0.6
5,10,10,500,8,0.2,0.18,9,0.212,0.094,0.694
5,10,10,500,8,0.2,0.18,10,0.12,0.096,0.784
5,10,10,500,8,0.2,0.18,11,0.068,0.094,0.838
5,10,10,500,8,0.2,0.18,12,0.034,0.094,0.872
5,10,10,500,8,0.2,0.18,13,0,0.094,0.906
5,10,10,500,8,0.2,0.18,14,0,0.096,0.904
5,10,10,500,8,0.2,0.18,15,0,0.096,0.904
5,10,10,500,8,0.2,0.18,16,0,0.096,0.904
5,10,10,500,8,0.2,0.18,17,0,0.096,0.904
5,10,10,500,8,0.2,0.18,18,0,0.094,0.906
5,10,10,500,8,0.2,0.18,19,0,0.094,0.906
5,10,10,500,8,0.2,0.18,20,0,0.092,0.908
5,10,10,500,8,0.2,0.18,21,0,0.092,0.908
5,10,10,500,8,0.2,0.18,22,0,0.092,0.908
5,10,10,500,8,0.2,0.18,23,0,0.088,0.912
5,10,10,500,8,0.2,0.18,24,0,0.084,0.916
5,10,10,500,8,0.2,0.18,25,0,0.084,0.916
5,10,10,500,8,0.2,0.18,26,0,0.084,0.916
5,10,10,500,8,0.2,0.18,27,0,0.082,0.918
5,10,10,500,8,0.2,0.18,28,0,0.08,0.92
5,10,10,500,8,0.2,0.18,29,0,0.08,0.92
5,10,10,500,8,0.2,0.18,30,0,0.08,0.92
5,10,10,500,8,0.2,0.18,31,0,0.078,0.922
5,10,10,500,8,0.2,0.18,32,0,0.078,0.922
5,10,10,500,8,0.2,0.18,33,0,0.078,0.922
5,10,10,500,8,0.2,0.18,34,0,0.078,0.922
5,10,10,500,8,0.2,0.18,35,0,0.078,0.922
5,10,10,500,8,0.2,0.18,36,0,0.078,0.922
5,10,10,500,8,0.2,0.18,37,0,0.078,0.922
5,10,10,500,8,0.2,0.18,38,0,0.078,0.922
5,10,10,500,8,0.2,0.18,39,0,0.078,0.922
5,10,10,500,8,0.2,0.18,40,0,0.078,0.922
5,10,10,500,8,0.2,0.18,41,0,0.074,0.926
5,10,10,500,8,0.2,0.18,42,0,0.074,0.926
5,10,10,500,8,0.2,0.18,43,0,0.072,0.928
5,10,10,500,8,0.2,0.18,44,0,0.072,0.928
5,10,10,500,8,0.2,0.18,45,0,0.072,0.928
5,10,10,500,8,0.2,0.18,46,0,0.072,0.928
5,10,10,500,8,0.2,0.18,47,0,0.072,0.928
5,10,10,500,8,0.2,0.18,48,0,0.072,0.928
5,10,10,500,8,0.2,0.18,49,0,0.072,0.928
5,10,10,500,8,0.2,0.18,50,0,0.072,0.928
5,10,10,500,8,0.2,0.18,51,0,0.072,0.928
5,10,10,500,8,0.2,0.18,52,0,0.072,0.928
5,10,10,500,8,0.2,0.18,53,0,0.072,0.928
5,10,10,500,8,0.2,0.18,54,0,0.07,0.93
5,10,10,500,8,0.2,0.18,55,0,0.07,0.93
5,10,10,500,8,0.2,0.18,56,0,0.07,0.93
5,10,10,500,8,0.2,0.18,57,0,0.07,0.93
5,10,10,500,8,0.2,0.18,58,0,0.07,0.93
6,10,10,500,8,0.2,0.18,0,0.96,0.02,0.02
6,10,10,500,8,0.2,0.18,1,0.944,0.032,0.024
6,10,10,500,8,0.2,0.18,2,0.896,0.058,0.046
6,10,10,500,8,0.2,0.18,3,0.854,0.082,0.064
6,10,10,500,8,0.2,0.18,4,0.798,0.11,0.092
6,10,10,500,8,0.2,0.18,5,0.702,0.156,0.142
6,10,10,500,8,0.2,0.18,6,0.576,0.218,0.206
6,10,10,500,8,0.2,0.18,7,0.486,0.258,0.256
6,10,10,500,8,0.2,0.18,8,0.394,0.304,0.302
6,10,10,500,8,0.2,0.18,9,0.31,0.346,0.344
6,10,10,500,8,0.2,0.18,10,0.22,0.394,0.386
6,10,10,500,8,0.2,0.18,11,0.136,0.448,0.416
6,10,10,500,8,0.2,0.18,12,0.084,0.486,0.43
6,10,10,500,8,0.2,0.18,13,0.056,0.5,0.444
6,10,10,500,8,0.2,0.18,14,0.034,0.514,0.452
6,10,10,500,8,0.2,0.18,15,0.022,0.522,0.456
6,10,10,500,8,0.2,0.18,16,0.01,0.53,0.46
6,10,10,500,8,0.2,0.18,17,0,0.53,0.47
6,10,10,500,8,0.2,0.18,18,0,0.53,0.47
6,10,10,500,8,0.2,0.18,19,0,0.528,0.472
6,10,10,500,8,0.2,0.18,20,0,0.532,0.468
6,10,10,500,8,0.2,0.18,21,0,0.532,0.468
6,10,10,500,8,0.2,0.18,22,0,0.532,0.468
6,10,10,500,8,0.2,0.18,23,0,0.534,0.466
6,10,10,500,8,0.2,0.18,24,0,0.536,0.464
6,10,10,500,8,0.2,0.18,25,0,0.536,0.464
6,10,10,500,8,0.2,0.18,26,0,0.536,0.464
6,10,10,500,8,0.2,0.18,27,0,0.536,0.464
6,10,10,500,8,0.2,0.18,28,0,0.536,0.464
6,10,10,500,8,0.2,0.18,29,0,0.536,0.464
6,10,10,500,8,0.2,0.18,30,0,0.536,0.464
6,10,10,500,8,0.2,0.18,31,0,0.536,0.464
6,10,10,500,8,0.2,0.18,32,0,0.536,0.464
6,10,10,500,8,0.2,0.18,33,0,0.536,0.464
6,10,10,500,8,0.2,0.18,34,0,0.536,0.464
6,10,10,500,8,0.2,0.18,35,0,0.536,0.464
6,10,10,500,8,0.2,0.18,36,0,0.534,0.466
6,10,10,500,8,0.2,0.18,37,0,0.534,0.466
6,10,10,500,8,0.2,0.18,38,0,0.534,0.466
6,10,10,500,8,0.2,0.18,39,0,0.536,0.464
6,10,10,500,8,0.2,0.18,40,0,0.536,0.464
6,10,10,500,8,0.2,0.18,41,0,0.536,0.464
6,10,10,500,8,0.2,0.18,42,0,0.536,0.464
6,10,10,500,8,0.2,0.18,43,0,0.536,0.464
6,10,10,500,8,0.2,0.18,44,0,0.536,0.464
6,10,10,500,8,0.2,0.18,45,0,0.536,0.464
6,10,10,500,8,0.2,0.18,46,0,0.536,0.464
6,10,10,500,8,0.2,0.18,47,0,0.536,0.464
6,10,10,500,8,0.2,0.18,48,0,0.536,0.464
6,10,10,500,8,0.2,0.18,49,0,0.536,0.464
6,10,10,500,8,0.2,0.18,50,0,0.536,0.464
6,10,10,500,8,0.2,0.18,51,0,0.536,0.464
6,10,10,500,8,0.2,0.18,52,0,0.536,0.464
6,10,10,500,8,0.2,0.18,53,0,0.536,0.464
6,10,10,500,8,0.2,0.18,54,0,0.536,0.464
6,10,10,500,8,0.2,0.18,55,0,0.536,0.464
6,10,10,500,8,0.2,0.18,56,0,0.536,0.464
6,10,10,500,8,0.2,0.18,57,0,0.536,0.464
6,10,10,500,8,0.2,0.18,58,0,0.536,0.464
6,10,10,500,8,0.2,0.18,59,0,0.536,0.464
6,10,10,500,8,0.2,0.18,60,0,0.536,0.464
7,10,10,500,8,0.2,0.18,0,0.96,0.02,0.02
7,10,10,500,8,0.2,0.18,1,0.936,0.026,0.038
7,10,10,500,8,0.2,0.18,2,0.886,0.028,0.086
7,10,10,500,8,0.2,0.18,3,0.828,0.03,0.142
7,10,10,500,8,0.2,0.18,4,0.752,0.034,0.214
7,10,10,500,8,0.2,0.18,5,0.638,0.042,0.32
7,10,10,500,8,0.2,0.18,6,0.544,0.05,0.406
7,10,10,500,8,0.2,0.18,7,0.438,0.058,0.504
7,10,10,500,8,0.2,0.18,8,0.348,0.074,0.578
7,10,10,500,8,0.2,0.18,9,0.272,0.096,0.632
7,10,10,500,8,0.2,0.18,10,0.188,0.114,0.698
7,10,10,500,8,0.2,0.18,11,0.112,0.128,0.76
7,10,10,500,8,0.2,0.18,12,0.052,0.148,0.8
7,10,10,500,8,0.2,0.18,13,0.016,0.16,0.824
7,10,10,500,8,0.2,0.18,14,0.002,0.164,0.834
7,10,10,500,8,0.2,0.18,15,0,0.164,0.836
7,10,10,500,8,0.2,0.18,16,0,0.164,0.836
7,10,10,500,8,0.2,0.18,17,0,0.162,0.838
7,10,10,500,8,0.2,0.18,18,0,0.162,0.838
7,10,10,500,8,0.2,0.18,19,0,0.162,0.838
7,10,10,500,8,0.2,0.18,20,0,0.162,0.838
7,10,10,500,8,0.2,0.18,21,0,0.162,0.838
7,10,10,500,8,0.2,0.18,22,0,0.16,0.84
7,10,10,500,8,0.2,0.18,23,0,0.16,0.84
7,10,10,500,8,0.2,0.18,24,0,0.16,0.84
7,10,10,500,8,0.2,0.18,25,0,0.16,0.84
7,10,10,500,8,0.2,0.18,26,0,0.16,0.84
7,10,10,500,8,0.2,0.18,27,0,0.16,0.84
7,10,10,500,8,0.2,0.18,28,0,0.156,0.844
7,10,10,500,8,0.2,0.18,29,0,0.154,0.846
7,10,10,500,8,0.2,0.18,30,0,0.154,0.846
7,10,10,500,8,0.2,0.18,31,0,0.154,0.846
7,10,10,500,8,0.2,0.18,32,0,0.154,0.846
7,10,10,500,8,0.2,0.18,33,0,0.154,0.846
7,10,10,500,8,0.2,0.18,34,0,0.154,0.846
7,10,10,500,8,0.2,0.18,35,0,0.154,0.846
7,10,10,500,8,0.2,0.18,36,0,0.154,0.846
7,10,10,500,8,0.2,0.18,37,0,0.154,0.846
7,10,10,500,8,0.2,0.18,38,0,0.154,0.846
7,10,10,500,8,0.2,0.18,39,0,0.154,0.846
7,10,10,500,8,0.2,0.18,40,0,0.154,0.846
7,10,10,500,8,0.2,0.18,41,0,0.154,0.846
7,10,10,500,8,0.2,0.18,42,0,0.154,0.846
7,10,10,500,8,0.2,0.18,43,0,0.152,0.848
7,10,10,500,8,0.2,0.18,44,0,0.152,0.848
7,10,10,500,8,0.2,0.18,45,0,0.152,0.848
7,10,10,500,8,0.2,0.18,46,0,0.152,0.848
7,10,10,500,8,0.2,0.18,47,0,0.152,0.848
8,10,10,500,8,0.2,0.18,0,0.96,0.02,0.02
8,10,10,500,8,0.2,0.18,1,0.942,0.022,0.036
8,10,10,500,8,0.2,0.18,2,0.898,0.034,0.068
8,10,10,500,8,0.2,0.18,3,0.844,0.042,0.114
8,10,10,500,8,0.2,0.18,4,0.772,0.048,0.18
8,10,10,500,8,0.2,0.18,5,0.682,0.058,0.26
8,10,10,500,8,0.2,0.18,6,0.562,0.07,0.368
8,10,10,500,8,0.2,0.18,7,0.436,0.092,0.472
8,10,10,500,8,0.2,0.18,8,0.302,0.1,0.598
8,10,10,500,8,0.2,0.18,9,0.22,0.104,0.676
8,10,10,500,8,0.2,0.18,10,0.178,0.1,0.722
8,10,10,500,8,0.2,0.18,11,0.13,0.1,0.77
8,10,10,500,8,0.2,0.18,12,0.106,0.098,0.796
8,10,10,500,8,0.2,0.18,13,0.086,0.098,0.816
8,10,10,500,8,0.2,0.18,14,0.074,0.098,0.828
8,10,10,500,8,0.2,0.18,15,0.052,0.098,0.85
8,10,10,500,8,0.2,0.18,16,0.04,0.098,0.862
8,10,10,500,8,0.2,0.18,17,0.032,0.096,0.872
8,10,10,500,8,0.2,0.18,18,0.016,0.098,0.886
8,10,10,500,8,0.2,0.18,19,0.008,0.096,0.896
8,10,10,500,8,0.2,0.18,20,0.004,0.096,0.9
8,10,10,500,8,0.2,0.18,21,0,0.096,0.904
8,10,10,500,8,0.2,0.18,22,0,0.096,0.904
8,10,10,500,8,0.2,0.18,23,0,0.096,0.904
8,10,10,500,8,0.2,0.18,24,0,0.096,0.904
8,10,10,500,8,0.2,0.18,25,0,0.096,0.904
8,10,10,500,8,0.2,0.18,26,0,0.096,0.904
8,10,10,500,8,0.2,0.18,27,0,0.096,0.904
8,10,10,500,8,0.2,0.18,28,0,0.096,0.904
8,10,10,500,8,0.2,0.18,29,0,0.096,0.904
8,10,10,500,8,0.2,0.18,30,0,0.096,0.904
8,10,10,500,8,0.2,0.18,31,0,0.096,0.904
8,10,10,500,8,0.2,0.18,32,0,0.096,0.904
8,10,10,500,8,0.2,0.18,33,0,0.094,0.906
8,10,10,500,8,0.2,0.18,34,0,0.094,0.906
8,10,10,500,8,0.2,0.18,35,0,0.094,0.906
8,10,10,500,8,0.2,0.18,36,0,0.094,0.906
8,10,10,500,8,0.2,0.18,37,0,0.094,0.906
9,10,10,500,8,0.2,0.18,0,0.96,0.02,0.02
9,10,10,500,8,0.2,0.18,1,0.95,0.022,0.028
9,10,10,500,8,0.2,0.18,2,0.926,0.026,0.048
9,10,10,500,8,0.2,0.18,3,0.882,0.032,0.086
9,10,10,500,8,0.2,0.18,4,0.84,0.042,0.118
9,10,10,500,8,0.2,0.18,5,0.79,0.056,0.154
9,10,10,500,8,0.2,0.18,6,0.728,0.074,0.198
9,10,10,500,8,0.2,0.18,7,0.674,0.082,0.244
9,10,10,500,8,0.2,0.18,8,0.608,0.088,0.304
9,10,10,500,8,0.2,0.18,9,0.534,0.096,0.37
9,10,10,500,8,0.2,0.18,10,0.438,0.114,0.448
9,10,10,500,8,0.2,0.18,11,0.338,0.132,0.53
9,10,10,500,8,0.2,0.18,12,0.23,0.142,0.628
9,10,10,500,8,0.2,0.18,13,0.11,0.152,0.738
9,10,10,500,8,0.2,0.18,14,0.042,0.154,0.804
9,10,10,500,8,0.2,0.18,15,0.016,0.16,0.824
9,10,10,500,8,0.2,0.18,16,0,0.166,0.834
9,10,10,500,8,0.2,0.18,17,0,0.166,0.834
9,10,10,500,8,0.2,0.18,18,0,0.164,0.836
9,10,10,500,8,0.2,0.18,19,0,0.164,0.836
9,10,10,500,8,0.2,0.18,20,0,0.164,0.836
9,10,10,500,8,0.2,0.18,21,0,0.162,0.838
9,10,10,500,8,0.2,0.18,22,0,0.162,0.838
9,10,10,500,8,0.2,0.18,23,0,0.162,0.838
9,10,10,500,8,0.2,0.18,24,0,0.16,0.84
9,10,10,500,8,0.2,0.18,25,0,0.158,0.842
9,10,10,500,8,0.2,0.18,26,0,0.158,0.842
9,10,10,500,8,0.2,0.18,27,0,0.158,0.842
9,10,10,500,8,0.2,0.18,28,0,0.158,0.842
9,10,10,500,8,0.2,0.18,29,0,0.158,0.842
9,10,10,500,8,0.2,0.18,30,0,0.156,0.844
9,10,10,500,8,0.2,0.18,31,0,0.156,0.844
9,10,10,500,8,0.2,0.18,32,0,0.156,0.844
9,10,10,500,8,0.2,0.18,33,0,0.156,0.844
9,10,10,500,8,0.2,0.18,34,0,0.156,0.844
9,10,10,500,8,0.2,0.18,35,0,0.156,0.844
9,10,10,500,8,0.2,0.18,36,0,0.156,0.844
9,10,10,500,8,0.2,0.18,37,0,0.156,0.844
9,10,10,500,8,0.2,0.18,38,0,0.156,0.844
9,10,10,500,8,0.2,0.18,39,0,0.156,0.844
9,10,10,500,8,0.2,0.18,40,0,0.156,0.844
9,10,10,500,8,0.2,0.18,41,0,0.156,0.844
9,10,10,500,8,0.2,0.18,42,0,0.156,0.844
9,10,10,500,8,0.2,0.18,43,0,0.154,0.846
9,10,10,500,8,0.2,0.18,44,0,0.152,0.848
9,10,10,500,8,0.2,0.18,45,0,0.152,0.848
9,10,10,500,8,0.2,0.18,46,0,0.152,0.848
9,10,10,500,8,0.2,0.18,47,0,0.15,0.85
9,10,10,500,8,0.2,0.18,48,0,0.15,0.85
9,10,10,500,8,0.2,0.18,49,0,0.15,0.85
9,10,10,500,8,0.2,0.18,50,0,0.15,0.85
9,10,10,500,8,0.2,0.18,51,0,0.15,0.85
9,10,10,500,8,0.2,0.18,52,0,0.15,0.85
9,10,10,500,8,0.2,0.18,53,0,0.15,0.85
9,10,10,500,8,0.2,0.18,54,0,0.15,0.85
9,10,10,500,8,0.2,0.18,55,0,0.15,0.85
9,10,10,500,8,0.2,0.18,56,0,0.15,0.85
9,10,10,500,8,0.2,0.18,57,0,0.15,0.85
9,10,10,500,8,0.2,0.18,58,0,0.15,0.85
9,10,10,500,8,0.2,0.18,59,0,0.15,0.85
9,10,10,500,8,0.2,0.18,60,0,0.152,0.848
10,10,10,500,8,0.2,0.18,0,0.96,0.02,0.02
10,10,10,500,8,0.2,0.18,1,0.93,0.024,0.046
10,10,10,500,8,0.2,0.18,2,0.882,0.038,0.08
10,10,10,500,8,0.2,0.18,3,0.804,0.062,0.134
10,10,10,500,8,0.2,0.18,4,0.72,0.08,0.2
10,10,10,500,8,0.2,0.18,5,0.608,0.09,0.302
10,10,10,500,8,0.2,0.18,6,0.486,0.116,0.398
10,10,10,500,8,0.2,0.18,7,0.374,0.142,0.484
10,10,10,500,8,0.2,0.18,8,0.266,0.168,0.566
10,10,10,500,8,0.2,0.18,9,0.198,0.192,0.61
10,10,10,500,8,0.2,0.18,10,0.154,0.208,0.638
10,10,10,500,8,0.2,0.18,11,0.116,0.214,0.67
10,10,10,500,8,0.2,0.18,12,0.076,0.224,0.7
10,10,10,500,8,0.2,0.18,13,0.062,0.23,0.708
10,10,10,500,8,0.2,0.18,14,0.05,0.232,0.718
10,10,10,500,8,0.2,0.18,15,0.046,0.23,0.724
10,10,10,500,8,0.2,0.18,16,0.044,0.232,0.724
10,10,10,500,8,0.2,0.18,17,0.044,0.23,0.726
10,10,10,500,8,0.2,0.18,18,0.044,0.23,0.726
