threshold-idea1,threshold-idea2,[run number],initial-idea1-holders,initial-idea2-holders,number-of-individuals,average-connections-per-individual,[step],count turtles with [ Idea_state = 0 ] / count turtles,count turtles with [ Idea_state = 1 ] / count turtles,count turtles with [ Idea_state = 2 ] / count turtles
0.55,0.8,24750.5,14.0,14.0,300.0,8.0,5.02,0.9065000003,0.04683333365,0.04666666699
0.55,0.85,24850.5,14.0,14.0,300.0,8.0,5.0,0.9063666669699999,0.04696666698,0.046666667
0.55,0.9,24950.5,14.0,14.0,300.0,8.0,5.0,0.90656666698,0.04673333366000001,0.04670000033
0.55,0.95,25050.5,14.0,14.0,300.0,8.0,5.0,0.90593333362,0.04733333363,0.04673333366000001
0.55,1.0,25150.5,14.0,14.0,300.0,8.0,5.32,0.90653333366,0.046833333660000004,0.04663333366
0.6,0.0,25250.5,14.0,14.0,300.0,8.0,36.43,0.0,6.666666e-05,0.99993333334
0.6,0.05,25350.5,14.0,14.0,300.0,8.0,38.29,0.0,6.666666e-05,0.99993333334
0.6,0.1,25450.5,14.0,14.0,300.0,8.0,36.62,0.0,3.333333e-05,0.99996666667
0.6,0.15,25550.5,14.0,14.0,300.0,8.0,39.57,0.00056666667,0.0,0.99943333333
0.6,0.2,25650.5,14.0,14.0,300.0,8.0,41.93,0.01066666666,0.00056666666,0.9887666666699999
0.6,0.25,25750.5,14.0,14.0,300.0,8.0,40.72,0.23306666668999998,0.01289999998,0.75403333335
0.6,0.3,25850.5,14.0,14.0,300.0,8.0,21.3,0.72176666666,0.03730000011,0.24093333336
0.6,0.35,25950.5,14.0,14.0,300.0,8.0,8.43,0.8812333334100001,0.04553333356000001,0.07323333346
0.6,0.4,26050.5,14.0,14.0,300.0,8.0,6.18,0.9016666668300001,0.046466666979999995,0.051866666869999994
0.6,0.45,26150.5,14.0,14.0,300.0,8.0,5.44,0.90350000017,0.046733333610000004,0.04976666691
0.6,0.5,26250.5,14.0,14.0,300.0,8.0,5.03,0.9065000003,0.04666666699,0.04683333365
0.6,0.55,26350.5,14.0,14.0,300.0,8.0,5.04,0.90626666695,0.04683333364,0.04690000031
0.6,0.6,26450.5,14.0,14.0,300.0,8.0,5.0,0.9063333336299999,0.04683333365,0.04683333365
0.6,0.65,26550.5,14.0,14.0,300.0,8.0,5.0,0.90656666698,0.04673333366000001,0.04670000033
0.6,0.7,26650.5,14.0,14.0,300.0,8.0,5.0,0.90660000032,0.04670000033,0.04670000033
0.6,0.75,26750.5,14.0,14.0,300.0,8.0,5.0,0.9065333336399999,0.04680000032000001,0.046666667
0.6,0.8,26850.5,14.0,14.0,300.0,8.0,5.0,0.90660000032,0.04670000033,0.04670000033
0.6,0.85,26950.5,14.0,14.0,300.0,8.0,5.0,0.90653333366,0.04680000032000001,0.046666667
0.6,0.9,27050.5,14.0,14.0,300.0,8.0,5.0,0.9065333336399999,0.046766666990000004,0.04670000033
0.6,0.95,27150.5,14.0,14.0,300.0,8.0,5.0,0.90646666696,0.04683333365,0.04670000033
0.6,1.0,27250.5,14.0,14.0,300.0,8.0,5.0,0.90660000032,0.04673333366000001,0.046666667
0.65,0.0,27350.5,14.0,14.0,300.0,8.0,37.18,0.0,0.00013333332,0.99986666668
0.65,0.05,27450.5,14.0,14.0,300.0,8.0,36.97,0.0,3.333333e-05,0.99996666667
0.65,0.1,27550.5,14.0,14.0,300.0,8.0,35.97,0.0,0.0,1.0
0.65,0.15,27650.5,14.0,14.0,300.0,8.0,40.55,0.00063333333,6.666666e-05,0.9993000000000001
0.65,0.2,27750.5,14.0,14.0,300.0,8.0,41.18,0.0092,0.0007333333300000001,0.99006666666
0.65,0.25,27850.5,14.0,14.0,300.0,8.0,39.99,0.27816666669,0.014800000010000001,0.70703333335
0.65,0.3,27950.5,14.0,14.0,300.0,8.0,21.71,0.70316666669,0.03723333343,0.25960000006
0.65,0.35,28050.5,14.0,14.0,300.0,8.0,7.76,0.88246666683,0.045700000250000004,0.07183333348
0.65,0.4,28150.5,14.0,14.0,300.0,8.0,6.07,0.90380000021,0.04663333361,0.04956666691000001
0.65,0.45,28250.5,14.0,14.0,300.0,8.0,5.41,0.9050333335399999,0.04663333363,0.04833333358
0.65,0.5,28350.5,14.0,14.0,300.0,8.0,5.0,0.9060333336099999,0.04683333365,0.047133333650000005
0.65,0.55,28450.5,14.0,14.0,300.0,8.0,5.0,0.9062333336099999,0.04683333365,0.04693333365
0.65,0.6,28550.5,14.0,14.0,300.0,8.0,5.0,0.9065000003,0.046666667,0.04683333365
0.65,0.65,28650.5,14.0,14.0,300.0,8.0,5.0,0.9063666669599999,0.04683333365,0.04680000032000001
0.65,0.7,28750.5,14.0,14.0,300.0,8.0,5.0,0.90660000032,0.04670000033,0.04670000033
0.65,0.75,28850.5,14.0,14.0,300.0,8.0,5.0,0.90646666696,0.04683333365,0.04670000033
0.65,0.8,28950.5,14.0,14.0,300.0,8.0,5.0,0.90656666698,0.046766666990000004,0.046666667
0.65,0.85,29050.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
0.65,0.9,29150.5,14.0,14.0,300.0,8.0,5.0,0.9065333336399999,0.046766666990000004,0.04670000033
0.65,0.95,29250.5,14.0,14.0,300.0,8.0,5.0,0.90650000031,0.04683333365,0.046666667
0.65,1.0,29350.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
0.7,0.0,29450.5,14.0,14.0,300.0,8.0,37.63,0.0,3.333333e-05,0.99996666667
0.7,0.05,29550.5,14.0,14.0,300.0,8.0,36.97,3.333333e-05,9.999998999999999e-05,0.99986666668
0.7,0.1,29650.5,14.0,14.0,300.0,8.0,36.2,0.0,0.0,1.0
0.7,0.15,29750.5,14.0,14.0,300.0,8.0,37.72,0.0001,0.0,0.9998999999999999
0.7,0.2,29850.5,14.0,14.0,300.0,8.0,42.25,0.012133333330000001,0.00086666665,0.987
0.7,0.25,29950.5,14.0,14.0,300.0,8.0,39.75,0.27593333338000003,0.015333333390000002,0.70873333334
0.7,0.3,30050.5,14.0,14.0,300.0,8.0,18.91,0.72496666668,0.03806666679,0.23696666667
0.7,0.35,30150.5,14.0,14.0,300.0,8.0,9.04,0.88160000012,0.04523333359000001,0.07316666682
0.7,0.4,30250.5,14.0,14.0,300.0,8.0,5.6,0.90350000026,0.046466666950000006,0.0500333336
0.7,0.45,30350.5,14.0,14.0,300.0,8.0,5.87,0.90353333351,0.046566666970000004,0.049900000230000005
0.7,0.5,30450.5,14.0,14.0,300.0,8.0,5.15,0.90646666697,0.046633333650000004,0.04690000031
0.7,0.55,30550.5,14.0,14.0,300.0,8.0,5.0,0.90626666695,0.046666667,0.04706666696
0.7,0.6,30650.5,14.0,14.0,300.0,8.0,5.04,0.90656666698,0.04673333366000001,0.04670000032
0.7,0.65,30750.5,14.0,14.0,300.0,8.0,5.0,0.90650000031,0.046666667,0.04683333365
0.7,0.7,30850.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.04670000033,0.046666667
0.7,0.75,30950.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
0.7,0.8,31050.5,14.0,14.0,300.0,8.0,5.0,0.90660000032,0.04670000033,0.04670000033
0.7,0.85,31150.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.046666667,0.04670000033
0.7,0.9,31250.5,14.0,14.0,300.0,8.0,5.0,0.90660000032,0.046666667,0.04673333366000001
0.7,0.95,31350.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
0.7,1.0,31450.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
0.75,0.0,31550.5,14.0,14.0,300.0,8.0,38.16,0.0,6.666666e-05,0.99993333334
0.75,0.05,31650.5,14.0,14.0,300.0,8.0,35.2,0.0,0.0,1.0
0.75,0.1,31750.5,14.0,14.0,300.0,8.0,36.92,6.666666e-05,3.333333e-05,0.99990000001
0.75,0.15,31850.5,14.0,14.0,300.0,8.0,36.26,0.0,0.0,1.0
0.75,0.2,31950.5,14.0,14.0,300.0,8.0,43.65,0.00249999999,0.00026666665,0.9972333333400001
0.75,0.25,32050.5,14.0,14.0,300.0,8.0,37.9,0.27436666667,0.015500000060000001,0.71013333334
0.75,0.3,32150.5,14.0,14.0,300.0,8.0,17.61,0.75633333337,0.039266666809999996,0.20440000006999998
0.75,0.35,32250.5,14.0,14.0,300.0,8.0,7.55,0.88726666678,0.045833333579999996,0.06690000011000001
0.75,0.4,32350.5,14.0,14.0,300.0,8.0,6.12,0.9008333335300001,0.0464000003,0.05276666691
0.75,0.45,32450.5,14.0,14.0,300.0,8.0,5.09,0.90480000022,0.04670000032,0.04850000026
0.75,0.5,32550.5,14.0,14.0,300.0,8.0,5.0,0.90633333361,0.04670000033,0.04696666697
0.75,0.55,32650.5,14.0,14.0,300.0,8.0,5.0,0.90643333364,0.046666667,0.04690000031
0.75,0.6,32750.5,14.0,14.0,300.0,8.0,5.0,0.90660000032,0.046666667,0.04673333366000001
0.75,0.65,32850.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.046666667,0.04670000033
0.75,0.7,32950.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.046666667,0.04670000033
0.75,0.75,33050.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
0.75,0.8,33150.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.04670000033,0.046666667
0.75,0.85,33250.5,14.0,14.0,300.0,8.0,5.0,0.90656666698,0.04673333366000001,0.04670000033
0.75,0.9,33350.5,14.0,14.0,300.0,8.0,5.05,0.90660000032,0.04666666699,0.04673333366000001
0.75,0.95,33450.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
0.75,1.0,33550.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.04670000033,0.046666667
0.8,0.0,33650.5,14.0,14.0,300.0,8.0,36.66,3.333333e-05,0.0,0.99996666667
0.8,0.05,33750.5,14.0,14.0,300.0,8.0,36.05,0.0,0.0,1.0
0.8,0.1,33850.5,14.0,14.0,300.0,8.0,38.17,0.0,0.0,1.0
0.8,0.15,33950.5,14.0,14.0,300.0,8.0,39.06,0.00036666667,0.0,0.9996333333299999
0.8,0.2,34050.5,14.0,14.0,300.0,8.0,43.36,0.0093,0.0005666666599999999,0.99013333334
0.8,0.25,34150.5,14.0,14.0,300.0,8.0,38.31,0.26483333338000004,0.013833333350000001,0.7213333333299999
0.8,0.3,34250.5,14.0,14.0,300.0,8.0,19.73,0.73746666672,0.03800000011,0.22453333338
0.8,0.35,34350.5,14.0,14.0,300.0,8.0,10.11,0.8783666668300001,0.04500000019,0.07663333351
0.8,0.4,34450.5,14.0,14.0,300.0,8.0,5.84,0.9018333335200001,0.046466666950000006,0.0517000002
0.8,0.45,34550.5,14.0,14.0,300.0,8.0,5.36,0.9043333335,0.046466666950000006,0.04920000021
0.8,0.5,34650.5,14.0,14.0,300.0,8.0,5.0,0.90656666699,0.046666667,0.046766666990000004
0.8,0.55,34750.5,14.0,14.0,300.0,8.0,5.0,0.9065000003,0.046666667,0.04683333365
0.8,0.6,34850.5,14.0,14.0,300.0,8.0,5.0,0.9064333336199999,0.046666667,0.04690000031
0.8,0.65,34950.5,14.0,14.0,300.0,8.0,5.0,0.90660000032,0.04673333366000001,0.046666667
0.8,0.7,35050.5,14.0,14.0,300.0,8.0,5.0,0.90653333365,0.04673333366000001,0.04673333366000001
0.8,0.75,35150.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.046666667,0.04670000033
0.8,0.8,35250.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
0.8,0.85,35350.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.04670000033,0.046666667
0.8,0.9,35450.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
0.8,0.95,35550.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.04670000033,0.046666667
0.8,1.0,35650.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
0.85,0.0,35750.5,14.0,14.0,300.0,8.0,37.84,0.0,0.0,1.0
0.85,0.05,35850.5,14.0,14.0,300.0,8.0,36.28,0.0,0.0,1.0
0.85,0.1,35950.5,14.0,14.0,300.0,8.0,35.08,0.00036666667,3.333333e-05,0.9995999999999999
0.85,0.15,36050.5,14.0,14.0,300.0,8.0,39.01,0.00036666666,0.0,0.9996333333399999
0.85,0.2,36150.5,14.0,14.0,300.0,8.0,40.89,0.011899999999999999,0.0008666666600000001,0.9872333333400001
0.85,0.25,36250.5,14.0,14.0,300.0,8.0,39.88,0.26720000004,0.01413333337,0.7186666666399999
0.85,0.3,36350.5,14.0,14.0,300.0,8.0,18.53,0.7576666667099999,0.03993333344,0.20240000005
0.85,0.35,36450.5,14.0,14.0,300.0,8.0,8.05,0.8838000001199999,0.0454666669,0.07073333347
0.85,0.4,36550.5,14.0,14.0,300.0,8.0,5.88,0.90200000019,0.04646666696000001,0.05153333356
0.85,0.45,36650.5,14.0,14.0,300.0,8.0,5.73,0.90460000021,0.046500000310000004,0.04890000025
0.85,0.5,36750.5,14.0,14.0,300.0,8.0,5.0,0.90646666696,0.046666667,0.04686666698
0.85,0.55,36850.5,14.0,14.0,300.0,8.0,5.0,0.9064000003,0.046666667,0.04693333365
0.85,0.6,36950.5,14.0,14.0,300.0,8.0,5.0,0.90660000032,0.04670000033,0.04670000033
0.85,0.65,37050.5,14.0,14.0,300.0,8.0,5.0,0.9064000002899999,0.04670000033,0.04690000031
0.85,0.7,37150.5,14.0,14.0,300.0,8.0,5.0,0.90656666698,0.046766666990000004,0.046666667
0.85,0.75,37250.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.046666667,0.04670000033
0.85,0.8,37350.5,14.0,14.0,300.0,8.0,5.0,0.90660000032,0.04673333366000001,0.046666667
0.85,0.85,37450.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
0.85,0.9,37550.5,14.0,14.0,300.0,8.0,5.0,0.90660000032,0.04670000033,0.04670000033
0.85,0.95,37650.5,14.0,14.0,300.0,8.0,5.0,0.90660000032,0.04670000033,0.04670000033
0.85,1.0,37750.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
0.9,0.0,37850.5,14.0,14.0,300.0,8.0,35.4,0.00013333333,9.999998999999999e-05,0.99976666667
0.9,0.05,37950.5,14.0,14.0,300.0,8.0,37.01,0.00013333333,3.333333e-05,0.9998333333399999
0.9,0.1,38050.5,14.0,14.0,300.0,8.0,36.93,0.0,0.00013333332,0.99986666668
0.9,0.15,38150.5,14.0,14.0,300.0,8.0,38.47,0.00033333333,6.666666e-05,0.9995999999999999
0.9,0.2,38250.5,14.0,14.0,300.0,8.0,45.02,0.00839999999,0.0006999999800000001,0.99090000002
0.9,0.25,38350.5,14.0,14.0,300.0,8.0,40.67,0.2477,0.01400000004,0.73830000003
0.9,0.3,38450.5,14.0,14.0,300.0,8.0,18.28,0.74096666669,0.0386666668,0.22036666674
0.9,0.35,38550.5,14.0,14.0,300.0,8.0,6.89,0.8873666667800001,0.045866666900000005,0.06676666683
0.9,0.4,38650.5,14.0,14.0,300.0,8.0,5.4,0.9039000002199999,0.046500000310000004,0.049600000250000005
0.9,0.45,38750.5,14.0,14.0,300.0,8.0,5.18,0.90560000025,0.04663333366,0.04776666693
0.9,0.5,38850.5,14.0,14.0,300.0,8.0,5.07,0.90603333363,0.04663333366,0.04733333363
0.9,0.55,38950.5,14.0,14.0,300.0,8.0,5.0,0.9065000003199999,0.046666667,0.046833333660000004
0.9,0.6,39050.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
0.9,0.65,39150.5,14.0,14.0,300.0,8.0,5.0,0.9063666669599999,0.046666667,0.04696666697
0.9,0.7,39250.5,14.0,14.0,300.0,8.0,5.0,0.9065333336399999,0.04670000033,0.046766666990000004
0.9,0.75,39350.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.046666667,0.04670000033
0.9,0.8,39450.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.046666667,0.04670000033
0.9,0.85,39550.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
0.9,0.9,39650.5,14.0,14.0,300.0,8.0,5.0,0.9065000003,0.04670000033,0.04680000032000001
0.9,0.95,39750.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.04670000033,0.046666667
0.9,1.0,39850.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
0.95,0.0,39950.5,14.0,14.0,300.0,8.0,34.09,0.0,0.0,1.0
0.95,0.05,40050.5,14.0,14.0,300.0,8.0,35.99,0.0,0.0,1.0
0.95,0.1,40150.5,14.0,14.0,300.0,8.0,36.2,9.999998999999999e-05,0.0,0.99990000001
0.95,0.15,40250.5,14.0,14.0,300.0,8.0,38.01,0.00066666666,9.999998999999999e-05,0.99923333333
0.95,0.2,40350.5,14.0,14.0,300.0,8.0,43.62,0.024733333340000004,0.0014333333300000002,0.97383333335
0.95,0.25,40450.5,14.0,14.0,300.0,8.0,42.34,0.26140000004,0.014433333310000001,0.7241666667
0.95,0.3,40550.5,14.0,14.0,300.0,8.0,22.73,0.7105999999799999,0.03720000012,0.25220000003
0.95,0.35,40650.5,14.0,14.0,300.0,8.0,7.61,0.87910000012,0.045233333570000006,0.07566666679
0.95,0.4,40750.5,14.0,14.0,300.0,8.0,5.74,0.9018000001800001,0.04646666697000001,0.05173333354
0.95,0.45,40850.5,14.0,14.0,300.0,8.0,5.18,0.90533333357,0.046566666990000005,0.04810000027
0.95,0.5,40950.5,14.0,14.0,300.0,8.0,5.0,0.90630000029,0.04673333366000001,0.04696666698
0.95,0.55,41050.5,14.0,14.0,300.0,8.0,5.19,0.90636666695,0.04666666698,0.04696666698
0.95,0.6,41150.5,14.0,14.0,300.0,8.0,5.0,0.90660000032,0.04670000033,0.04670000033
0.95,0.65,41250.5,14.0,14.0,300.0,8.0,5.0,0.90660000032,0.04670000033,0.04670000033
0.95,0.7,41350.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.046666667,0.04670000033
0.95,0.75,41450.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.046666667,0.04670000033
0.95,0.8,41550.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
0.95,0.85,41650.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
0.95,0.9,41750.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.046666667,0.04670000033
0.95,0.95,41850.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.046666667,0.04670000033
0.95,1.0,41950.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.04670000033,0.046666667
1.0,0.0,42050.5,14.0,14.0,300.0,8.0,35.95,6.666666e-05,3.333333e-05,0.9998999999999999
1.0,0.05,42150.5,14.0,14.0,300.0,8.0,36.41,3.333333e-05,0.0,0.99996666667
1.0,0.1,42250.5,14.0,14.0,300.0,8.0,36.96,0.0,3.333333e-05,0.99996666667
1.0,0.15,42350.5,14.0,14.0,300.0,8.0,37.98,0.0,0.0,1.0
1.0,0.2,42450.5,14.0,14.0,300.0,8.0,42.66,0.00843333334,0.00043333333000000003,0.99113333335
1.0,0.25,42550.5,14.0,14.0,300.0,8.0,34.99,0.33723333329,0.01873333339,0.64403333335
1.0,0.3,42650.5,14.0,14.0,300.0,8.0,17.96,0.7236333333499999,0.038233333439999996,0.23813333337
1.0,0.35,42750.5,14.0,14.0,300.0,8.0,7.03,0.88773333342,0.04580000025,0.06646666677
1.0,0.4,42850.5,14.0,14.0,300.0,8.0,5.96,0.90333333352,0.04643333364,0.05023333356
1.0,0.45,42950.5,14.0,14.0,300.0,8.0,5.15,0.90513333356,0.04663333366,0.048233333600000004
1.0,0.5,43050.5,14.0,14.0,300.0,8.0,5.0,0.9062000002899999,0.046666667,0.047133333640000004
1.0,0.55,43150.5,14.0,14.0,300.0,8.0,5.14,0.9064666669899999,0.04663333366,0.046900000330000004
1.0,0.6,43250.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.046666667,0.04670000033
1.0,0.65,43350.5,14.0,14.0,300.0,8.0,5.0,0.9065333336399999,0.046666667,0.04680000032000001
1.0,0.7,43450.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.046666667,0.04670000033
1.0,0.75,43550.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
1.0,0.8,43650.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.046666667,0.04670000033
1.0,0.85,43750.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.046666667,0.04670000033
1.0,0.9,43850.5,14.0,14.0,300.0,8.0,5.0,0.90663333366,0.046666667,0.04670000033
1.0,0.95,43950.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
1.0,1.0,44050.5,14.0,14.0,300.0,8.0,5.0,0.906666667,0.046666667,0.046666667
