[run number],initial-idea1-holders,initial-idea2-holders,number-of-individuals,average-connections-per-individual,threshold-idea1,threshold-idea2,[step],count turtles with [ Idea_state = 0 ] / count turtles,count turtles with [ Idea_state = 1 ] / count turtles,count turtles with [ Idea_state = 2 ] / count turtles
374,7,7,300,8,0,0.15,70,0,0.806666667,0.193333333
375,7,7,300,8,0,0.15,70,0,0.966666667,0.033333333
376,7,7,300,8,0,0.15,63,0,0.943333333,0.056666667
377,7,7,300,8,0,0.15,52,0,0.886666667,0.113333333
378,7,7,300,8,0,0.15,70,0,0.953333333,0.046666667
379,7,7,300,8,0,0.15,64,0,0.856666667,0.143333333
380,7,7,300,8,0,0.15,65,0,0.953333333,0.046666667
381,7,7,300,8,0,0.15,70,0,0.88,0.12
382,7,7,300,8,0,0.15,70,0,0.93,0.07
383,7,7,300,8,0,0.15,44,0,0.96,0.04
384,7,7,300,8,0,0.15,70,0,0.94,0.06
385,7,7,300,8,0,0.15,46,0,0.81,0.19
386,7,7,300,8,0,0.15,54,0,0.87,0.13
387,7,7,300,8,0,0.15,70,0,0.93,0.07
388,7,7,300,8,0,0.15,70,0,0.91,0.09
389,7,7,300,8,0,0.15,35,0,0.876666667,0.123333333
390,7,7,300,8,0,0.15,70,0,0.83,0.17
391,7,7,300,8,0,0.15,43,0,0.773333333,0.226666667
392,7,7,300,8,0,0.15,70,0,0.816666667,0.183333333
393,7,7,300,8,0,0.15,52,0,0.826666667,0.173333333
394,7,7,300,8,0,0.15,48,0,0.89,0.11
395,7,7,300,8,0,0.15,70,0,0.84,0.16
396,7,7,300,8,0,0.15,36,0,0.936666667,0.063333333
397,7,7,300,8,0,0.15,63,0,1,0
398,7,7,300,8,0,0.15,57,0,0.963333333,0.036666667
399,7,7,300,8,0,0.15,70,0,0.95,0.05
400,7,7,300,8,0,0.15,70,0,0.906666667,0.093333333
401,7,7,300,8,0,0.2,70,0,0.983333333,0.016666667
402,7,7,300,8,0,0.2,51,0,1,0
403,7,7,300,8,0,0.2,24,0,1,0
404,7,7,300,8,0,0.2,25,0,1,0
405,7,7,300,8,0,0.2,41,0,0.906666667,0.093333333
406,7,7,300,8,0,0.2,46,0,1,0
407,7,7,300,8,0,0.2,31,0,1,0
408,7,7,300,8,0,0.2,31,0,1,0
409,7,7,300,8,0,0.2,50,0,0.943333333,0.056666667
410,7,7,300,8,0,0.2,69,0,0.963333333,0.036666667
411,7,7,300,8,0,0.2,20,0,0.943333333,0.056666667
412,7,7,300,8,0,0.2,25,0,0.98,0.02
413,7,7,300,8,0,0.2,58,0,1,0
414,7,7,300,8,0,0.2,20,0,1,0
415,7,7,300,8,0,0.2,29,0,0.973333333,0.026666667
416,7,7,300,8,0,0.2,70,0,0.996666667,0.003333333
417,7,7,300,8,0,0.2,40,0,0.953333333,0.046666667
418,7,7,300,8,0,0.2,58,0,0.96,0.04
419,7,7,300,8,0,0.2,42,0,1,0
420,7,7,300,8,0,0.2,39,0,0.926666667,0.073333333
421,7,7,300,8,0,0.2,15,0,0.956666667,0.043333333
422,7,7,300,8,0,0.2,70,0,0.92,0.08
423,7,7,300,8,0,0.2,36,0,0.966666667,0.033333333
424,7,7,300,8,0,0.2,35,0,1,0
425,7,7,300,8,0,0.2,21,0,1,0
426,7,7,300,8,0,0.2,40,0,1,0
427,7,7,300,8,0,0.2,68,0,0.946666667,0.053333333
428,7,7,300,8,0,0.2,37,0,0.94,0.06
429,7,7,300,8,0,0.2,27,0,1,0
430,7,7,300,8,0,0.2,70,0,1,0
431,7,7,300,8,0,0.2,69,0,1,0
432,7,7,300,8,0,0.2,24,0,1,0
433,7,7,300,8,0,0.2,18,0,1,0
434,7,7,300,8,0,0.2,70,0,0.93,0.07
435,7,7,300,8,0,0.2,70,0,0.993333333,0.006666667
436,7,7,300,8,0,0.2,70,0,0.97,0.03
437,7,7,300,8,0,0.2,29,0,1,0
438,7,7,300,8,0,0.2,36,0,0.96,0.04
439,7,7,300,8,0,0.2,46,0,1,0
440,7,7,300,8,0,0.2,44,0,1,0
441,7,7,300,8,0,0.2,45,0,1,0
